stress_axis,stress_level,method,metric,mean,ci95,seeds,rows_per_seed
helpfulness_shift,1.0,uncertainty_query_policy,intent_preservation,0.51921,0.00787,10,120
helpfulness_shift,1.0,uncertainty_query_policy,query_rate,1.00000,0.00000,10,120
helpfulness_shift,1.0,uncertainty_query_policy,human_time,0.31793,0.00541,10,120
helpfulness_shift,1.0,uncertainty_query_policy,unsafe_override,0.14417,0.02206,10,120
helpfulness_shift,1.0,uncertainty_query_policy,calibration_error,0.33627,0.00543,10,120
helpfulness_shift,1.0,uncertainty_query_policy,regret_to_oracle,0.36108,0.00741,10,120
helpfulness_shift,1.0,uncertainty_query_policy,intervention_sparsity,0.60825,0.00591,10,120
helpfulness_shift,1.0,uncertainty_query_policy,robust_utility,0.34341,0.03192,10,120
human_noise,0.0,active_entropy_query_policy,task_success,0.41083,0.01312,10,120
human_noise,0.0,active_entropy_query_policy,correction_efficiency,0.55138,0.02092,10,120
human_noise,0.0,active_entropy_query_policy,damage,0.05417,0.01545,10,120
human_noise,0.0,active_entropy_query_policy,intervention_magnitude,0.41416,0.00766,10,120
human_noise,0.0,active_entropy_query_policy,boundary_error,0.26168,0.00837,10,120
human_noise,0.0,active_entropy_query_policy,intent_preservation,0.51965,0.00509,10,120
human_noise,0.0,active_entropy_query_policy,query_rate,1.00000,0.00000,10,120
human_noise,0.0,active_entropy_query_policy,human_time,0.34506,0.00490,10,120
human_noise,0.0,active_entropy_query_policy,unsafe_override,0.11167,0.01382,10,120
human_noise,0.0,active_entropy_query_policy,calibration_error,0.22853,0.00687,10,120
human_noise,0.0,active_entropy_query_policy,regret_to_oracle,0.19258,0.00863,10,120
human_noise,0.0,active_entropy_query_policy,intervention_sparsity,0.56982,0.00656,10,120
human_noise,0.0,active_entropy_query_policy,robust_utility,0.55322,0.01867,10,120
human_noise,0.0,full_demo_imitation,task_success,0.33583,0.02081,10,120
human_noise,0.0,full_demo_imitation,correction_efficiency,0.39311,0.02751,10,120
human_noise,0.0,full_demo_imitation,damage,0.04917,0.01046,10,120
human_noise,0.0,full_demo_imitation,intervention_magnitude,0.38684,0.01102,10,120
human_noise,0.0,full_demo_imitation,boundary_error,0.45333,0.01672,10,120
human_noise,0.0,full_demo_imitation,intent_preservation,0.55763,0.00774,10,120
human_noise,0.0,full_demo_imitation,query_rate,1.00000,0.00000,10,120
human_noise,0.0,full_demo_imitation,human_time,0.67758,0.00705,10,120
human_noise,0.0,full_demo_imitation,unsafe_override,0.13583,0.01887,10,120
human_noise,0.0,full_demo_imitation,calibration_error,0.20224,0.00689,10,120
human_noise,0.0,full_demo_imitation,regret_to_oracle,0.28056,0.01183,10,120
human_noise,0.0,full_demo_imitation,intervention_sparsity,0.58908,0.01023,10,120
human_noise,0.0,full_demo_imitation,robust_utility,0.43017,0.02828,10,120
human_noise,0.0,minimum_intervention_boundary_learner_v5,task_success,0.48667,0.02842,10,120
human_noise,0.0,minimum_intervention_boundary_learner_v5,correction_efficiency,0.67649,0.03040,10,120
human_noise,0.0,minimum_intervention_boundary_learner_v5,damage,0.04583,0.00780,10,120
human_noise,0.0,minimum_intervention_boundary_learner_v5,intervention_magnitude,0.48273,0.00604,10,120
human_noise,0.0,minimum_intervention_boundary_learner_v5,boundary_error,0.17015,0.00667,10,120
human_noise,0.0,minimum_intervention_boundary_learner_v5,intent_preservation,0.52338,0.00572,10,120
human_noise,0.0,minimum_intervention_boundary_learner_v5,query_rate,1.00000,0.00000,10,120
human_noise,0.0,minimum_intervention_boundary_learner_v5,human_time,0.38895,0.00387,10,120
human_noise,0.0,minimum_intervention_boundary_learner_v5,unsafe_override,0.01167,0.00606,10,120
human_noise,0.0,minimum_intervention_boundary_learner_v5,calibration_error,0.10003,0.00347,10,120
human_noise,0.0,minimum_intervention_boundary_learner_v5,regret_to_oracle,0.10688,0.00451,10,120
human_noise,0.0,minimum_intervention_boundary_learner_v5,intervention_sparsity,0.49417,0.00296,10,120
human_noise,0.0,minimum_intervention_boundary_learner_v5,robust_utility,0.68364,0.03568,10,120
human_noise,0.0,oracle_minimal_correction,task_success,0.57834,0.01338,10,120
human_noise,0.0,oracle_minimal_correction,correction_efficiency,0.79506,0.01961,10,120
human_noise,0.0,oracle_minimal_correction,damage,0.04833,0.01237,10,120
human_noise,0.0,oracle_minimal_correction,intervention_magnitude,0.50629,0.00616,10,120
human_noise,0.0,oracle_minimal_correction,boundary_error,0.12940,0.00691,10,120
human_noise,0.0,oracle_minimal_correction,intent_preservation,0.52935,0.00565,10,120
human_noise,0.0,oracle_minimal_correction,query_rate,1.00000,0.00000,10,120
human_noise,0.0,oracle_minimal_correction,human_time,0.40402,0.00394,10,120
human_noise,0.0,oracle_minimal_correction,unsafe_override,0.00583,0.00349,10,120
human_noise,0.0,oracle_minimal_correction,calibration_error,0.37372,0.00522,10,120
human_noise,0.0,oracle_minimal_correction,regret_to_oracle,0.03370,0.00052,10,120
human_noise,0.0,oracle_minimal_correction,intervention_sparsity,0.47452,0.00278,10,120
human_noise,0.0,oracle_minimal_correction,robust_utility,0.80084,0.01653,10,120
human_noise,0.0,residual_correction_learner,task_success,0.30917,0.02290,10,120
human_noise,0.0,residual_correction_learner,correction_efficiency,0.36018,0.02657,10,120
human_noise,0.0,residual_correction_learner,damage,0.04667,0.00949,10,120
human_noise,0.0,residual_correction_learner,intervention_magnitude,0.33345,0.00861,10,120
human_noise,0.0,residual_correction_learner,boundary_error,0.50013,0.01957,10,120
human_noise,0.0,residual_correction_learner,intent_preservation,0.52960,0.00475,10,120
human_noise,0.0,residual_correction_learner,query_rate,1.00000,0.00000,10,120
human_noise,0.0,residual_correction_learner,human_time,0.29341,0.00551,10,120
human_noise,0.0,residual_correction_learner,unsafe_override,0.13833,0.01792,10,120
human_noise,0.0,residual_correction_learner,calibration_error,0.25886,0.00960,10,120
human_noise,0.0,residual_correction_learner,regret_to_oracle,0.31635,0.01278,10,120
human_noise,0.0,residual_correction_learner,intervention_sparsity,0.64238,0.00881,10,120
human_noise,0.0,residual_correction_learner,robust_utility,0.41317,0.02669,10,120
human_noise,0.0,robust_mpc_correction,task_success,0.56583,0.03094,10,120
human_noise,0.0,robust_mpc_correction,correction_efficiency,0.81811,0.04935,10,120
human_noise,0.0,robust_mpc_correction,damage,0.05083,0.01074,10,120
human_noise,0.0,robust_mpc_correction,intervention_magnitude,0.56771,0.00547,10,120
human_noise,0.0,robust_mpc_correction,boundary_error,0.10181,0.00368,10,120
human_noise,0.0,robust_mpc_correction,intent_preservation,0.50875,0.00547,10,120
human_noise,0.0,robust_mpc_correction,query_rate,1.00000,0.00000,10,120
human_noise,0.0,robust_mpc_correction,human_time,0.44333,0.00350,10,120
human_noise,0.0,robust_mpc_correction,unsafe_override,0.02917,0.00439,10,120
human_noise,0.0,robust_mpc_correction,calibration_error,0.03612,0.00272,10,120
human_noise,0.0,robust_mpc_correction,regret_to_oracle,0.04623,0.00122,10,120
human_noise,0.0,robust_mpc_correction,intervention_sparsity,0.40969,0.00149,10,120
human_noise,0.0,robust_mpc_correction,robust_utility,0.77789,0.04143,10,120
human_noise,0.0,uncertainty_query_policy,task_success,0.38583,0.03529,10,120
human_noise,0.0,uncertainty_query_policy,correction_efficiency,0.48560,0.04574,10,120
human_noise,0.0,uncertainty_query_policy,damage,0.05333,0.01524,10,120
human_noise,0.0,uncertainty_query_policy,intervention_magnitude,0.40767,0.00920,10,120
human_noise,0.0,uncertainty_query_policy,boundary_error,0.32821,0.01323,10,120
human_noise,0.0,uncertainty_query_policy,intent_preservation,0.53145,0.00784,10,120
human_noise,0.0,uncertainty_query_policy,query_rate,1.00000,0.00000,10,120
human_noise,0.0,uncertainty_query_policy,human_time,0.34091,0.00589,10,120
human_noise,0.0,uncertainty_query_policy,unsafe_override,0.12500,0.01481,10,120
human_noise,0.0,uncertainty_query_policy,calibration_error,0.22092,0.00960,10,120
human_noise,0.0,uncertainty_query_policy,regret_to_oracle,0.23782,0.00991,10,120
human_noise,0.0,uncertainty_query_policy,intervention_sparsity,0.57016,0.00792,10,120
human_noise,0.0,uncertainty_query_policy,robust_utility,0.51219,0.04959,10,120
human_noise,0.2,active_entropy_query_policy,task_success,0.41500,0.02950,10,120
human_noise,0.2,active_entropy_query_policy,correction_efficiency,0.55053,0.04487,10,120
human_noise,0.2,active_entropy_query_policy,damage,0.05500,0.01600,10,120
human_noise,0.2,active_entropy_query_policy,intervention_magnitude,0.41611,0.00607,10,120
human_noise,0.2,active_entropy_query_policy,boundary_error,0.28184,0.00829,10,120
human_noise,0.2,active_entropy_query_policy,intent_preservation,0.51885,0.00736,10,120
human_noise,0.2,active_entropy_query_policy,query_rate,1.00000,0.00000,10,120
human_noise,0.2,active_entropy_query_policy,human_time,0.34631,0.00389,10,120
human_noise,0.2,active_entropy_query_policy,unsafe_override,0.10333,0.01505,10,120
human_noise,0.2,active_entropy_query_policy,calibration_error,0.23200,0.00622,10,120
human_noise,0.2,active_entropy_query_policy,regret_to_oracle,0.20576,0.01004,10,120
human_noise,0.2,active_entropy_query_policy,intervention_sparsity,0.57101,0.00812,10,120
human_noise,0.2,active_entropy_query_policy,robust_utility,0.55900,0.03859,10,120
human_noise,0.2,full_demo_imitation,task_success,0.32083,0.01545,10,120
human_noise,0.2,full_demo_imitation,correction_efficiency,0.35592,0.01923,10,120
human_noise,0.2,full_demo_imitation,damage,0.05750,0.01101,10,120
human_noise,0.2,full_demo_imitation,intervention_magnitude,0.43408,0.00661,10,120
human_noise,0.2,full_demo_imitation,boundary_error,0.50623,0.01523,10,120
human_noise,0.2,full_demo_imitation,intent_preservation,0.56518,0.00487,10,120
human_noise,0.2,full_demo_imitation,query_rate,1.00000,0.00000,10,120
human_noise,0.2,full_demo_imitation,human_time,0.70781,0.00423,10,120
human_noise,0.2,full_demo_imitation,unsafe_override,0.11667,0.03021,10,120
human_noise,0.2,full_demo_imitation,calibration_error,0.21162,0.00645,10,120
human_noise,0.2,full_demo_imitation,regret_to_oracle,0.29637,0.00979,10,120
human_noise,0.2,full_demo_imitation,intervention_sparsity,0.53956,0.00913,10,120
human_noise,0.2,full_demo_imitation,robust_utility,0.40517,0.02127,10,120
human_noise,0.2,minimum_intervention_boundary_learner_v5,task_success,0.48500,0.02320,10,120
human_noise,0.2,minimum_intervention_boundary_learner_v5,correction_efficiency,0.66941,0.03502,10,120
human_noise,0.2,minimum_intervention_boundary_learner_v5,damage,0.04833,0.00762,10,120
human_noise,0.2,minimum_intervention_boundary_learner_v5,intervention_magnitude,0.48527,0.00700,10,120
human_noise,0.2,minimum_intervention_boundary_learner_v5,boundary_error,0.17925,0.00625,10,120
human_noise,0.2,minimum_intervention_boundary_learner_v5,intent_preservation,0.52242,0.00725,10,120
human_noise,0.2,minimum_intervention_boundary_learner_v5,query_rate,1.00000,0.00000,10,120
human_noise,0.2,minimum_intervention_boundary_learner_v5,human_time,0.39057,0.00448,10,120
human_noise,0.2,minimum_intervention_boundary_learner_v5,unsafe_override,0.01583,0.00749,10,120
human_noise,0.2,minimum_intervention_boundary_learner_v5,calibration_error,0.10234,0.00365,10,120
human_noise,0.2,minimum_intervention_boundary_learner_v5,regret_to_oracle,0.11718,0.00549,10,120
human_noise,0.2,minimum_intervention_boundary_learner_v5,intervention_sparsity,0.49641,0.00475,10,120
human_noise,0.2,minimum_intervention_boundary_learner_v5,robust_utility,0.67786,0.02904,10,120
human_noise,0.2,oracle_minimal_correction,task_success,0.59000,0.01648,10,120
human_noise,0.2,oracle_minimal_correction,correction_efficiency,0.81150,0.02383,10,120
human_noise,0.2,oracle_minimal_correction,damage,0.04833,0.01351,10,120
human_noise,0.2,oracle_minimal_correction,intervention_magnitude,0.51299,0.00966,10,120
human_noise,0.2,oracle_minimal_correction,boundary_error,0.12134,0.01177,10,120
human_noise,0.2,oracle_minimal_correction,intent_preservation,0.52826,0.00724,10,120
human_noise,0.2,oracle_minimal_correction,query_rate,1.00000,0.00000,10,120
human_noise,0.2,oracle_minimal_correction,human_time,0.40832,0.00618,10,120
human_noise,0.2,oracle_minimal_correction,unsafe_override,0.00417,0.00365,10,120
human_noise,0.2,oracle_minimal_correction,calibration_error,0.36775,0.00627,10,120
human_noise,0.2,oracle_minimal_correction,regret_to_oracle,0.03398,0.00027,10,120
human_noise,0.2,oracle_minimal_correction,intervention_sparsity,0.47170,0.00430,10,120
human_noise,0.2,oracle_minimal_correction,robust_utility,0.81611,0.02152,10,120
human_noise,0.2,residual_correction_learner,task_success,0.31417,0.02472,10,120
human_noise,0.2,residual_correction_learner,correction_efficiency,0.35918,0.02429,10,120
human_noise,0.2,residual_correction_learner,damage,0.04833,0.01137,10,120
human_noise,0.2,residual_correction_learner,intervention_magnitude,0.34277,0.00525,10,120
human_noise,0.2,residual_correction_learner,boundary_error,0.52668,0.00871,10,120
human_noise,0.2,residual_correction_learner,intent_preservation,0.53767,0.00718,10,120
human_noise,0.2,residual_correction_learner,query_rate,1.00000,0.00000,10,120
human_noise,0.2,residual_correction_learner,human_time,0.29937,0.00336,10,120
human_noise,0.2,residual_correction_learner,unsafe_override,0.13750,0.01199,10,120
human_noise,0.2,residual_correction_learner,calibration_error,0.26188,0.00510,10,120
human_noise,0.2,residual_correction_learner,regret_to_oracle,0.32393,0.00883,10,120
human_noise,0.2,residual_correction_learner,intervention_sparsity,0.63476,0.00975,10,120
human_noise,0.2,residual_correction_learner,robust_utility,0.41772,0.03219,10,120
human_noise,0.2,robust_mpc_correction,task_success,0.57083,0.03420,10,120
human_noise,0.2,robust_mpc_correction,correction_efficiency,0.81230,0.05254,10,120
human_noise,0.2,robust_mpc_correction,damage,0.05000,0.01033,10,120
human_noise,0.2,robust_mpc_correction,intervention_magnitude,0.56925,0.00803,10,120
human_noise,0.2,robust_mpc_correction,boundary_error,0.10347,0.00542,10,120
human_noise,0.2,robust_mpc_correction,intent_preservation,0.50778,0.00713,10,120
human_noise,0.2,robust_mpc_correction,query_rate,1.00000,0.00000,10,120
human_noise,0.2,robust_mpc_correction,human_time,0.44432,0.00514,10,120
human_noise,0.2,robust_mpc_correction,unsafe_override,0.02667,0.00635,10,120
human_noise,0.2,robust_mpc_correction,calibration_error,0.03555,0.00362,10,120
human_noise,0.2,robust_mpc_correction,regret_to_oracle,0.05008,0.00153,10,120
human_noise,0.2,robust_mpc_correction,intervention_sparsity,0.41255,0.00255,10,120
human_noise,0.2,robust_mpc_correction,robust_utility,0.78272,0.04370,10,120
human_noise,0.2,uncertainty_query_policy,task_success,0.38000,0.02767,10,120
human_noise,0.2,uncertainty_query_policy,correction_efficiency,0.46461,0.04453,10,120
human_noise,0.2,uncertainty_query_policy,damage,0.05417,0.01383,10,120
human_noise,0.2,uncertainty_query_policy,intervention_magnitude,0.42621,0.00569,10,120
human_noise,0.2,uncertainty_query_policy,boundary_error,0.35753,0.01326,10,120
human_noise,0.2,uncertainty_query_policy,intent_preservation,0.53767,0.00405,10,120
human_noise,0.2,uncertainty_query_policy,query_rate,1.00000,0.00000,10,120
human_noise,0.2,uncertainty_query_policy,human_time,0.35277,0.00364,10,120
human_noise,0.2,uncertainty_query_policy,unsafe_override,0.13417,0.01276,10,120
human_noise,0.2,uncertainty_query_policy,calibration_error,0.22723,0.00863,10,120
human_noise,0.2,uncertainty_query_policy,regret_to_oracle,0.25049,0.01126,10,120
human_noise,0.2,uncertainty_query_policy,intervention_sparsity,0.55149,0.00919,10,120
human_noise,0.2,uncertainty_query_policy,robust_utility,0.49808,0.04117,10,120
human_noise,0.4,active_entropy_query_policy,task_success,0.39417,0.02205,10,120
human_noise,0.4,active_entropy_query_policy,correction_efficiency,0.52706,0.03244,10,120
human_noise,0.4,active_entropy_query_policy,damage,0.05500,0.01673,10,120
human_noise,0.4,active_entropy_query_policy,intervention_magnitude,0.42182,0.01486,10,120
human_noise,0.4,active_entropy_query_policy,boundary_error,0.29391,0.01721,10,120
human_noise,0.4,active_entropy_query_policy,intent_preservation,0.51760,0.00613,10,120
human_noise,0.4,active_entropy_query_policy,query_rate,1.00000,0.00000,10,120
human_noise,0.4,active_entropy_query_policy,human_time,0.34996,0.00951,10,120
human_noise,0.4,active_entropy_query_policy,unsafe_override,0.10250,0.01634,10,120
human_noise,0.4,active_entropy_query_policy,calibration_error,0.23252,0.01130,10,120
human_noise,0.4,active_entropy_query_policy,regret_to_oracle,0.21172,0.01183,10,120
human_noise,0.4,active_entropy_query_policy,intervention_sparsity,0.56846,0.01012,10,120
human_noise,0.4,active_entropy_query_policy,robust_utility,0.53278,0.03186,10,120
human_noise,0.4,full_demo_imitation,task_success,0.30250,0.01918,10,120
human_noise,0.4,full_demo_imitation,correction_efficiency,0.30484,0.03069,10,120
human_noise,0.4,full_demo_imitation,damage,0.06833,0.01666,10,120
human_noise,0.4,full_demo_imitation,intervention_magnitude,0.51501,0.01155,10,120
human_noise,0.4,full_demo_imitation,boundary_error,0.54668,0.02638,10,120
human_noise,0.4,full_demo_imitation,intent_preservation,0.56100,0.00895,10,120
human_noise,0.4,full_demo_imitation,query_rate,1.00000,0.00000,10,120
human_noise,0.4,full_demo_imitation,human_time,0.75960,0.00739,10,120
human_noise,0.4,full_demo_imitation,unsafe_override,0.14250,0.02416,10,120
human_noise,0.4,full_demo_imitation,calibration_error,0.21535,0.00900,10,120
human_noise,0.4,full_demo_imitation,regret_to_oracle,0.30496,0.01268,10,120
human_noise,0.4,full_demo_imitation,intervention_sparsity,0.45706,0.00942,10,120
human_noise,0.4,full_demo_imitation,robust_utility,0.35573,0.02742,10,120
human_noise,0.4,minimum_intervention_boundary_learner_v5,task_success,0.48000,0.03043,10,120
human_noise,0.4,minimum_intervention_boundary_learner_v5,correction_efficiency,0.65707,0.04518,10,120
human_noise,0.4,minimum_intervention_boundary_learner_v5,damage,0.05167,0.00800,10,120
human_noise,0.4,minimum_intervention_boundary_learner_v5,intervention_magnitude,0.48529,0.01078,10,120
human_noise,0.4,minimum_intervention_boundary_learner_v5,boundary_error,0.18938,0.01043,10,120
human_noise,0.4,minimum_intervention_boundary_learner_v5,intent_preservation,0.52094,0.00686,10,120
human_noise,0.4,minimum_intervention_boundary_learner_v5,query_rate,1.00000,0.00000,10,120
human_noise,0.4,minimum_intervention_boundary_learner_v5,human_time,0.39059,0.00690,10,120
human_noise,0.4,minimum_intervention_boundary_learner_v5,unsafe_override,0.01750,0.00708,10,120
human_noise,0.4,minimum_intervention_boundary_learner_v5,calibration_error,0.10973,0.00612,10,120
human_noise,0.4,minimum_intervention_boundary_learner_v5,regret_to_oracle,0.12791,0.00756,10,120
human_noise,0.4,minimum_intervention_boundary_learner_v5,intervention_sparsity,0.50063,0.00609,10,120
human_noise,0.4,minimum_intervention_boundary_learner_v5,robust_utility,0.66797,0.03858,10,120
human_noise,0.4,oracle_minimal_correction,task_success,0.59167,0.02297,10,120
human_noise,0.4,oracle_minimal_correction,correction_efficiency,0.80511,0.04139,10,120
human_noise,0.4,oracle_minimal_correction,damage,0.04667,0.01173,10,120
human_noise,0.4,oracle_minimal_correction,intervention_magnitude,0.51948,0.00585,10,120
human_noise,0.4,oracle_minimal_correction,boundary_error,0.11967,0.01073,10,120
human_noise,0.4,oracle_minimal_correction,intent_preservation,0.52653,0.00686,10,120
human_noise,0.4,oracle_minimal_correction,query_rate,1.00000,0.00000,10,120
human_noise,0.4,oracle_minimal_correction,human_time,0.41246,0.00374,10,120
human_noise,0.4,oracle_minimal_correction,unsafe_override,0.00667,0.00407,10,120
human_noise,0.4,oracle_minimal_correction,calibration_error,0.36696,0.01017,10,120
human_noise,0.4,oracle_minimal_correction,regret_to_oracle,0.03403,0.00049,10,120
human_noise,0.4,oracle_minimal_correction,intervention_sparsity,0.47104,0.00403,10,120
human_noise,0.4,oracle_minimal_correction,robust_utility,0.81610,0.03218,10,120
human_noise,0.4,residual_correction_learner,task_success,0.29417,0.03757,10,120
human_noise,0.4,residual_correction_learner,correction_efficiency,0.33040,0.04127,10,120
human_noise,0.4,residual_correction_learner,damage,0.04583,0.00886,10,120
human_noise,0.4,residual_correction_learner,intervention_magnitude,0.35982,0.01407,10,120
human_noise,0.4,residual_correction_learner,boundary_error,0.54855,0.02166,10,120
human_noise,0.4,residual_correction_learner,intent_preservation,0.53332,0.00782,10,120
human_noise,0.4,residual_correction_learner,query_rate,1.00000,0.00000,10,120
human_noise,0.4,residual_correction_learner,human_time,0.31029,0.00900,10,120
human_noise,0.4,residual_correction_learner,unsafe_override,0.14333,0.02189,10,120
human_noise,0.4,residual_correction_learner,calibration_error,0.26299,0.00947,10,120
human_noise,0.4,residual_correction_learner,regret_to_oracle,0.32642,0.01111,10,120
human_noise,0.4,residual_correction_learner,intervention_sparsity,0.61999,0.00983,10,120
human_noise,0.4,residual_correction_learner,robust_utility,0.38926,0.04921,10,120
human_noise,0.4,robust_mpc_correction,task_success,0.56667,0.02797,10,120
human_noise,0.4,robust_mpc_correction,correction_efficiency,0.79414,0.04306,10,120
human_noise,0.4,robust_mpc_correction,damage,0.05334,0.01246,10,120
human_noise,0.4,robust_mpc_correction,intervention_magnitude,0.56537,0.00857,10,120
human_noise,0.4,robust_mpc_correction,boundary_error,0.10751,0.00359,10,120
human_noise,0.4,robust_mpc_correction,intent_preservation,0.50630,0.00650,10,120
human_noise,0.4,robust_mpc_correction,query_rate,1.00000,0.00000,10,120
human_noise,0.4,robust_mpc_correction,human_time,0.44184,0.00549,10,120
human_noise,0.4,robust_mpc_correction,unsafe_override,0.02833,0.00815,10,120
human_noise,0.4,robust_mpc_correction,calibration_error,0.04280,0.00476,10,120
human_noise,0.4,robust_mpc_correction,regret_to_oracle,0.05743,0.00475,10,120
human_noise,0.4,robust_mpc_correction,intervention_sparsity,0.42221,0.00318,10,120
human_noise,0.4,robust_mpc_correction,robust_utility,0.77276,0.03882,10,120
human_noise,0.4,uncertainty_query_policy,task_success,0.37333,0.01701,10,120
human_noise,0.4,uncertainty_query_policy,correction_efficiency,0.42276,0.02277,10,120
human_noise,0.4,uncertainty_query_policy,damage,0.05833,0.01669,10,120
human_noise,0.4,uncertainty_query_policy,intervention_magnitude,0.46852,0.01400,10,120
human_noise,0.4,uncertainty_query_policy,boundary_error,0.38885,0.02403,10,120
human_noise,0.4,uncertainty_query_policy,intent_preservation,0.53995,0.00907,10,120
human_noise,0.4,uncertainty_query_policy,query_rate,1.00000,0.00000,10,120
human_noise,0.4,uncertainty_query_policy,human_time,0.37986,0.00896,10,120
human_noise,0.4,uncertainty_query_policy,unsafe_override,0.13083,0.01560,10,120
human_noise,0.4,uncertainty_query_policy,calibration_error,0.22856,0.01355,10,120
human_noise,0.4,uncertainty_query_policy,regret_to_oracle,0.25628,0.01364,10,120
human_noise,0.4,uncertainty_query_policy,intervention_sparsity,0.50627,0.00924,10,120
human_noise,0.4,uncertainty_query_policy,robust_utility,0.47779,0.02450,10,120
human_noise,0.6,active_entropy_query_policy,task_success,0.40333,0.01825,10,120
human_noise,0.6,active_entropy_query_policy,correction_efficiency,0.52980,0.03530,10,120
human_noise,0.6,active_entropy_query_policy,damage,0.05333,0.01544,10,120
human_noise,0.6,active_entropy_query_policy,intervention_magnitude,0.42215,0.01256,10,120
human_noise,0.6,active_entropy_query_policy,boundary_error,0.31090,0.01512,10,120
human_noise,0.6,active_entropy_query_policy,intent_preservation,0.51370,0.00749,10,120
human_noise,0.6,active_entropy_query_policy,query_rate,1.00000,0.00000,10,120
human_noise,0.6,active_entropy_query_policy,human_time,0.35018,0.00804,10,120
human_noise,0.6,active_entropy_query_policy,unsafe_override,0.10500,0.01485,10,120
human_noise,0.6,active_entropy_query_policy,calibration_error,0.23471,0.01192,10,120
human_noise,0.6,active_entropy_query_policy,regret_to_oracle,0.21010,0.01041,10,120
human_noise,0.6,active_entropy_query_policy,intervention_sparsity,0.56933,0.00963,10,120
human_noise,0.6,active_entropy_query_policy,robust_utility,0.54225,0.02579,10,120
human_noise,0.6,full_demo_imitation,task_success,0.29750,0.02554,10,120
human_noise,0.6,full_demo_imitation,correction_efficiency,0.27666,0.02418,10,120
human_noise,0.6,full_demo_imitation,damage,0.08167,0.01497,10,120
human_noise,0.6,full_demo_imitation,intervention_magnitude,0.60358,0.01293,10,120
human_noise,0.6,full_demo_imitation,boundary_error,0.59564,0.02164,10,120
human_noise,0.6,full_demo_imitation,intent_preservation,0.55774,0.00749,10,120
human_noise,0.6,full_demo_imitation,query_rate,1.00000,0.00000,10,120
human_noise,0.6,full_demo_imitation,human_time,0.81629,0.00828,10,120
human_noise,0.6,full_demo_imitation,unsafe_override,0.15500,0.02746,10,120
human_noise,0.6,full_demo_imitation,calibration_error,0.22163,0.00547,10,120
human_noise,0.6,full_demo_imitation,regret_to_oracle,0.30979,0.00849,10,120
human_noise,0.6,full_demo_imitation,intervention_sparsity,0.37957,0.01037,10,120
human_noise,0.6,full_demo_imitation,robust_utility,0.32725,0.03533,10,120
human_noise,0.6,minimum_intervention_boundary_learner_v5,task_success,0.47167,0.03186,10,120
human_noise,0.6,minimum_intervention_boundary_learner_v5,correction_efficiency,0.62809,0.04062,10,120
human_noise,0.6,minimum_intervention_boundary_learner_v5,damage,0.05167,0.00680,10,120
human_noise,0.6,minimum_intervention_boundary_learner_v5,intervention_magnitude,0.48130,0.01122,10,120
human_noise,0.6,minimum_intervention_boundary_learner_v5,boundary_error,0.21185,0.01360,10,120
human_noise,0.6,minimum_intervention_boundary_learner_v5,intent_preservation,0.51712,0.00766,10,120
human_noise,0.6,minimum_intervention_boundary_learner_v5,query_rate,1.00000,0.00000,10,120
human_noise,0.6,minimum_intervention_boundary_learner_v5,human_time,0.38803,0.00718,10,120
human_noise,0.6,minimum_intervention_boundary_learner_v5,unsafe_override,0.01583,0.00708,10,120
human_noise,0.6,minimum_intervention_boundary_learner_v5,calibration_error,0.12156,0.00688,10,120
human_noise,0.6,minimum_intervention_boundary_learner_v5,regret_to_oracle,0.13298,0.00819,10,120
human_noise,0.6,minimum_intervention_boundary_learner_v5,intervention_sparsity,0.50684,0.00786,10,120
human_noise,0.6,minimum_intervention_boundary_learner_v5,robust_utility,0.65365,0.03925,10,120
human_noise,0.6,oracle_minimal_correction,task_success,0.58000,0.01424,10,120
human_noise,0.6,oracle_minimal_correction,correction_efficiency,0.77963,0.01952,10,120
human_noise,0.6,oracle_minimal_correction,damage,0.04833,0.01307,10,120
human_noise,0.6,oracle_minimal_correction,intervention_magnitude,0.51656,0.00835,10,120
human_noise,0.6,oracle_minimal_correction,boundary_error,0.12688,0.00894,10,120
human_noise,0.6,oracle_minimal_correction,intent_preservation,0.52243,0.00775,10,120
human_noise,0.6,oracle_minimal_correction,query_rate,1.00000,0.00000,10,120
human_noise,0.6,oracle_minimal_correction,human_time,0.41060,0.00534,10,120
human_noise,0.6,oracle_minimal_correction,unsafe_override,0.00917,0.00618,10,120
human_noise,0.6,oracle_minimal_correction,calibration_error,0.37525,0.00534,10,120
human_noise,0.6,oracle_minimal_correction,regret_to_oracle,0.03392,0.00047,10,120
human_noise,0.6,oracle_minimal_correction,intervention_sparsity,0.47312,0.00373,10,120
human_noise,0.6,oracle_minimal_correction,robust_utility,0.79691,0.01651,10,120
human_noise,0.6,residual_correction_learner,task_success,0.28500,0.02753,10,120
human_noise,0.6,residual_correction_learner,correction_efficiency,0.31579,0.03585,10,120
human_noise,0.6,residual_correction_learner,damage,0.05333,0.01270,10,120
human_noise,0.6,residual_correction_learner,intervention_magnitude,0.36223,0.00977,10,120
human_noise,0.6,residual_correction_learner,boundary_error,0.57097,0.02139,10,120
human_noise,0.6,residual_correction_learner,intent_preservation,0.52754,0.00725,10,120
human_noise,0.6,residual_correction_learner,query_rate,1.00000,0.00000,10,120
human_noise,0.6,residual_correction_learner,human_time,0.31183,0.00625,10,120
