split,method,seed,rows,task_success,correction_efficiency,damage,intervention_magnitude,boundary_error,intent_preservation,query_rate,human_time,unsafe_override,calibration_error,regret_to_oracle,intervention_sparsity,robust_utility
combined_hard_shift,minimum_intervention_boundary_learner_v5,8,192,0.45312,0.64807,0.05208,0.46498,0.20183,0.52682,1.00000,0.37758,0.00521,0.11769,0.13133,0.50736,0.64402
combined_hard_shift,minimum_intervention_boundary_learner_v5,9,192,0.46875,0.64527,0.04167,0.47793,0.19486,0.50895,1.00000,0.38588,0.01562,0.10780,0.12530,0.50513,0.65872
combined_hard_shift,minimum_intervention_learner_v4,0,192,0.51562,0.70340,0.08854,0.53803,0.18324,0.51605,1.00000,0.42434,0.12500,0.07877,0.11047,0.45509,0.66008
combined_hard_shift,minimum_intervention_learner_v4,1,192,0.52083,0.68560,0.06250,0.54215,0.18875,0.50750,1.00000,0.42698,0.13021,0.08540,0.12222,0.46440,0.67269
combined_hard_shift,minimum_intervention_learner_v4,2,192,0.46354,0.66906,0.06771,0.54229,0.16847,0.51868,1.00000,0.42706,0.15104,0.06369,0.09892,0.44152,0.60352
combined_hard_shift,minimum_intervention_learner_v4,3,192,0.50521,0.69316,0.04167,0.54739,0.19010,0.52832,1.00000,0.43033,0.13542,0.07529,0.11104,0.45521,0.67020
combined_hard_shift,minimum_intervention_learner_v4,4,192,0.52083,0.71787,0.06771,0.52239,0.20614,0.50759,1.00000,0.41433,0.15625,0.08506,0.12535,0.46655,0.67048
combined_hard_shift,minimum_intervention_learner_v4,5,192,0.49479,0.67916,0.06250,0.54677,0.19432,0.52895,1.00000,0.42993,0.17708,0.07184,0.11511,0.45082,0.63408
combined_hard_shift,minimum_intervention_learner_v4,6,192,0.50521,0.70914,0.06250,0.53063,0.18058,0.50572,1.00000,0.41960,0.15104,0.06887,0.10181,0.44497,0.65554
combined_hard_shift,minimum_intervention_learner_v4,7,192,0.50521,0.71375,0.05208,0.52486,0.18934,0.51641,1.00000,0.41591,0.20833,0.07617,0.10884,0.44877,0.64767
combined_hard_shift,minimum_intervention_learner_v4,8,192,0.54688,0.76477,0.04688,0.51106,0.18620,0.51815,1.00000,0.40708,0.17708,0.08444,0.12071,0.46467,0.71344
combined_hard_shift,minimum_intervention_learner_v4,9,192,0.48438,0.67033,0.05208,0.52391,0.20301,0.51406,1.00000,0.41530,0.11458,0.08409,0.11750,0.46533,0.64409
combined_hard_shift,no_human_baseline,0,192,0.08854,0.00000,0.05729,0.00000,1.00000,0.58356,0.00000,0.02000,0.08333,0.11375,0.48940,1.00000,0.16038
combined_hard_shift,no_human_baseline,1,192,0.05729,0.00000,0.04167,0.00000,1.00000,0.58304,0.00000,0.02000,0.05729,0.11426,0.50548,1.00000,0.14448
combined_hard_shift,no_human_baseline,2,192,0.09896,0.00000,0.04688,0.00000,1.00000,0.58773,0.00000,0.02000,0.10938,0.11116,0.49169,1.00000,0.16946
combined_hard_shift,no_human_baseline,3,192,0.09375,0.00000,0.03125,0.00000,1.00000,0.57991,0.00000,0.02000,0.06250,0.11331,0.50534,1.00000,0.18449
combined_hard_shift,no_human_baseline,4,192,0.10938,0.00000,0.03646,0.00000,1.00000,0.58200,0.00000,0.02000,0.04688,0.11229,0.49813,1.00000,0.20205
combined_hard_shift,no_human_baseline,5,192,0.12500,0.00000,0.06771,0.00000,1.00000,0.59033,0.00000,0.02000,0.11458,0.11214,0.51726,1.00000,0.18355
combined_hard_shift,no_human_baseline,6,192,0.11458,0.00000,0.05729,0.00000,1.00000,0.58200,0.00000,0.02000,0.06250,0.11003,0.49098,1.00000,0.19205
combined_hard_shift,no_human_baseline,7,192,0.06771,0.00000,0.03646,0.00000,1.00000,0.58356,0.00000,0.02000,0.07812,0.10965,0.49813,1.00000,0.15184
combined_hard_shift,no_human_baseline,8,192,0.09375,0.00000,0.04688,0.00000,1.00000,0.58252,0.00000,0.02000,0.05208,0.11051,0.49376,1.00000,0.17962
combined_hard_shift,no_human_baseline,9,192,0.09375,0.00000,0.04688,0.00000,1.00000,0.58200,0.00000,0.02000,0.09375,0.11143,0.49816,1.00000,0.16788
combined_hard_shift,oracle_minimal_correction,0,192,0.57812,0.76813,0.02604,0.51559,0.14263,0.52740,1.00000,0.40998,0.00521,0.38589,0.03304,0.47738,0.80610
combined_hard_shift,oracle_minimal_correction,1,192,0.61458,0.81446,0.06771,0.52750,0.11758,0.50881,1.00000,0.41760,0.00521,0.37342,0.03473,0.47142,0.82802
combined_hard_shift,oracle_minimal_correction,2,192,0.58854,0.80375,0.04688,0.50318,0.14030,0.53443,1.00000,0.40203,0.01562,0.38069,0.03344,0.47776,0.81189
combined_hard_shift,oracle_minimal_correction,3,192,0.61458,0.82767,0.03646,0.52650,0.13074,0.53655,1.00000,0.41696,0.00000,0.36991,0.03435,0.47344,0.85237
combined_hard_shift,oracle_minimal_correction,4,192,0.55208,0.75761,0.05729,0.51178,0.13109,0.51661,1.00000,0.40754,0.00521,0.37466,0.03413,0.47071,0.75986
combined_hard_shift,oracle_minimal_correction,5,192,0.64583,0.88467,0.03646,0.52762,0.10931,0.54101,1.00000,0.41768,0.00521,0.35644,0.03337,0.46652,0.89491
combined_hard_shift,oracle_minimal_correction,6,192,0.54167,0.72843,0.04167,0.50028,0.13483,0.51860,1.00000,0.40018,0.01042,0.38187,0.03370,0.47414,0.75045
combined_hard_shift,oracle_minimal_correction,7,192,0.57292,0.80603,0.05208,0.50391,0.12538,0.52320,1.00000,0.40250,0.00521,0.37310,0.03337,0.47154,0.79518
combined_hard_shift,oracle_minimal_correction,8,192,0.56771,0.76256,0.04167,0.50579,0.13580,0.53340,1.00000,0.40371,0.00521,0.37723,0.03358,0.47412,0.78723
combined_hard_shift,oracle_minimal_correction,9,192,0.56250,0.75244,0.06771,0.51125,0.12526,0.51389,1.00000,0.40720,0.01562,0.37497,0.03387,0.47196,0.76053
combined_hard_shift,preference_only_ranker,0,192,0.50521,0.67259,0.05208,0.43763,0.25746,0.50450,0.59896,0.22731,0.09896,0.13171,0.18773,0.54797,0.68114
combined_hard_shift,preference_only_ranker,1,192,0.38542,0.49620,0.07292,0.43575,0.26558,0.49433,0.57292,0.21365,0.11458,0.13186,0.21037,0.56575,0.50752
combined_hard_shift,preference_only_ranker,2,192,0.41146,0.54710,0.04688,0.42881,0.24382,0.50709,0.55208,0.20306,0.09375,0.12219,0.18493,0.55355,0.56566
combined_hard_shift,preference_only_ranker,3,192,0.51562,0.67192,0.03125,0.43435,0.26414,0.51435,0.52604,0.19991,0.15104,0.12878,0.20284,0.55840,0.69070
combined_hard_shift,preference_only_ranker,4,192,0.44271,0.54429,0.05729,0.41704,0.27260,0.49603,0.58854,0.21356,0.15104,0.13774,0.20768,0.57131,0.57381
combined_hard_shift,preference_only_ranker,5,192,0.45312,0.60652,0.05208,0.43814,0.27267,0.51838,0.55208,0.21093,0.16146,0.13095,0.20903,0.55423,0.59988
combined_hard_shift,preference_only_ranker,6,192,0.44271,0.63630,0.04167,0.43183,0.24837,0.49417,0.57292,0.21211,0.11979,0.11826,0.17818,0.54157,0.60926
combined_hard_shift,preference_only_ranker,7,192,0.41667,0.57657,0.05208,0.41848,0.26525,0.50368,0.52083,0.19075,0.12500,0.12733,0.19613,0.55703,0.56617
combined_hard_shift,preference_only_ranker,8,192,0.40104,0.57023,0.05208,0.42087,0.27372,0.50581,0.55729,0.19944,0.14062,0.13209,0.20199,0.55150,0.54439
combined_hard_shift,preference_only_ranker,9,192,0.48958,0.63649,0.04688,0.42452,0.27356,0.49781,0.57292,0.20929,0.19792,0.13463,0.20448,0.56178,0.63321
combined_hard_shift,residual_correction_learner,0,192,0.28646,0.32512,0.06250,0.35091,0.55367,0.52784,1.00000,0.30458,0.09375,0.27234,0.32246,0.63020,0.38566
combined_hard_shift,residual_correction_learner,1,192,0.29688,0.33538,0.04688,0.36638,0.54055,0.52913,1.00000,0.31448,0.15625,0.26868,0.33127,0.62595,0.38847
combined_hard_shift,residual_correction_learner,2,192,0.35417,0.38692,0.05208,0.38562,0.51695,0.52307,1.00000,0.32680,0.09375,0.24357,0.29463,0.59279,0.46889
combined_hard_shift,residual_correction_learner,3,192,0.27083,0.27843,0.02083,0.34628,0.55180,0.53523,1.00000,0.30162,0.15104,0.27337,0.34157,0.64753,0.36735
combined_hard_shift,residual_correction_learner,4,192,0.33854,0.40307,0.07812,0.37782,0.52758,0.52428,1.00000,0.32181,0.10417,0.24530,0.29523,0.59739,0.44097
combined_hard_shift,residual_correction_learner,5,192,0.24479,0.26766,0.05208,0.36869,0.53122,0.52454,1.00000,0.31596,0.16146,0.25715,0.33300,0.61809,0.31626
combined_hard_shift,residual_correction_learner,6,192,0.30208,0.31433,0.05729,0.33488,0.55816,0.51261,1.00000,0.29432,0.15104,0.27755,0.32892,0.63611,0.38435
combined_hard_shift,residual_correction_learner,7,192,0.32812,0.38622,0.07292,0.37542,0.49697,0.52537,1.00000,0.32027,0.14583,0.24167,0.29688,0.59499,0.41798
combined_hard_shift,residual_correction_learner,8,192,0.31771,0.36574,0.06250,0.32677,0.58603,0.55242,1.00000,0.28913,0.17188,0.28018,0.33670,0.64709,0.40871
combined_hard_shift,residual_correction_learner,9,192,0.32812,0.37034,0.06250,0.36426,0.51929,0.51519,1.00000,0.31313,0.14062,0.25935,0.31498,0.61564,0.42139
combined_hard_shift,robust_mpc_correction,0,192,0.59896,0.83132,0.05729,0.56531,0.10795,0.50699,1.00000,0.44180,0.01562,0.05094,0.05296,0.42533,0.81498
combined_hard_shift,robust_mpc_correction,1,192,0.48958,0.66444,0.05208,0.57640,0.10968,0.49197,1.00000,0.44890,0.03125,0.05024,0.05936,0.42386,0.66487
combined_hard_shift,robust_mpc_correction,2,192,0.52604,0.72938,0.06250,0.55543,0.11367,0.51110,1.00000,0.43547,0.01042,0.04958,0.05356,0.42265,0.71907
combined_hard_shift,robust_mpc_correction,3,192,0.58854,0.81943,0.08854,0.57443,0.12410,0.51666,1.00000,0.44763,0.03646,0.04659,0.05891,0.42480,0.78083
combined_hard_shift,robust_mpc_correction,4,192,0.59896,0.85544,0.03125,0.55795,0.10604,0.49646,1.00000,0.43709,0.03125,0.04427,0.05696,0.42266,0.82816
combined_hard_shift,robust_mpc_correction,5,192,0.61979,0.88546,0.07812,0.57153,0.11203,0.51971,1.00000,0.44578,0.03646,0.03898,0.06376,0.42109,0.83232
combined_hard_shift,robust_mpc_correction,6,192,0.57292,0.82401,0.04167,0.55388,0.09663,0.49631,1.00000,0.43449,0.04167,0.04071,0.05064,0.41725,0.78670
combined_hard_shift,robust_mpc_correction,7,192,0.55208,0.82143,0.02604,0.54883,0.10826,0.50191,1.00000,0.43125,0.03125,0.04656,0.05891,0.42233,0.77747
combined_hard_shift,robust_mpc_correction,8,192,0.57292,0.80977,0.05208,0.55294,0.10100,0.51105,1.00000,0.43388,0.04688,0.04234,0.05457,0.42188,0.77886
combined_hard_shift,robust_mpc_correction,9,192,0.53125,0.76364,0.04688,0.56077,0.10743,0.49411,1.00000,0.43889,0.02604,0.04458,0.05574,0.42067,0.73310
combined_hard_shift,safety_filtered_residual,0,192,0.29688,0.35566,0.03646,0.31056,0.47064,0.50695,1.00000,0.27876,0.00000,0.26265,0.29409,0.68363,0.44370
combined_hard_shift,safety_filtered_residual,1,192,0.36979,0.43393,0.08333,0.33307,0.44112,0.48906,1.00000,0.29316,0.01562,0.24839,0.29321,0.67088,0.50148
combined_hard_shift,safety_filtered_residual,2,192,0.33854,0.41031,0.06250,0.33782,0.41892,0.51241,1.00000,0.29620,0.01562,0.22561,0.26135,0.65340,0.47789
combined_hard_shift,safety_filtered_residual,3,192,0.29688,0.33503,0.04167,0.31532,0.46609,0.51801,1.00000,0.28180,0.00521,0.25144,0.30579,0.68973,0.43660
combined_hard_shift,safety_filtered_residual,4,192,0.36979,0.46340,0.04167,0.33593,0.43414,0.49650,1.00000,0.29499,0.03646,0.23323,0.26990,0.65576,0.52392
combined_hard_shift,safety_filtered_residual,5,192,0.33854,0.43394,0.09375,0.34069,0.41318,0.51917,1.00000,0.29804,0.02604,0.22793,0.28657,0.65963,0.46503
combined_hard_shift,safety_filtered_residual,6,192,0.27604,0.33557,0.10417,0.30591,0.45382,0.49810,1.00000,0.27578,0.01042,0.25039,0.29147,0.67820,0.37904
combined_hard_shift,safety_filtered_residual,7,192,0.34896,0.45443,0.03125,0.34024,0.40538,0.50023,1.00000,0.29775,0.00521,0.22166,0.25965,0.64315,0.51501
combined_hard_shift,safety_filtered_residual,8,192,0.31771,0.39408,0.05208,0.29797,0.47158,0.51230,1.00000,0.27070,0.02083,0.25589,0.29735,0.68804,0.46031
combined_hard_shift,safety_filtered_residual,9,192,0.36979,0.45397,0.04167,0.32729,0.43750,0.49430,1.00000,0.28946,0.01042,0.24045,0.28428,0.66755,0.52969
combined_hard_shift,uncertainty_query_policy,0,192,0.35938,0.40778,0.05729,0.46171,0.39941,0.52976,1.00000,0.37549,0.16146,0.24439,0.25841,0.51609,0.45186
combined_hard_shift,uncertainty_query_policy,1,192,0.39583,0.42758,0.03646,0.46974,0.39237,0.52334,1.00000,0.38064,0.12500,0.24003,0.26344,0.52568,0.51313
combined_hard_shift,uncertainty_query_policy,2,192,0.40104,0.45094,0.03125,0.48961,0.36593,0.54351,1.00000,0.39335,0.12500,0.21187,0.22860,0.48050,0.52598
combined_hard_shift,uncertainty_query_policy,3,192,0.34375,0.36599,0.07812,0.45354,0.39173,0.54837,1.00000,0.37026,0.13021,0.24625,0.27288,0.53190,0.42841
combined_hard_shift,uncertainty_query_policy,4,192,0.31771,0.36442,0.07812,0.47322,0.39197,0.53142,1.00000,0.38286,0.10938,0.22110,0.24335,0.49870,0.40342
combined_hard_shift,uncertainty_query_policy,5,192,0.43229,0.49243,0.05208,0.48828,0.38669,0.54854,1.00000,0.39250,0.13542,0.22127,0.25969,0.49415,0.55398
combined_hard_shift,uncertainty_query_policy,6,192,0.36458,0.42564,0.07812,0.45825,0.39391,0.53432,1.00000,0.37328,0.15104,0.24134,0.25904,0.50322,0.45313
combined_hard_shift,uncertainty_query_policy,7,192,0.45312,0.53596,0.05729,0.47816,0.35775,0.52864,1.00000,0.38602,0.16667,0.20688,0.22954,0.48105,0.56998
combined_hard_shift,uncertainty_query_policy,8,192,0.34896,0.40348,0.07812,0.44044,0.42642,0.54577,1.00000,0.36188,0.11458,0.24901,0.26764,0.51969,0.44567
combined_hard_shift,uncertainty_query_policy,9,192,0.42188,0.49430,0.04688,0.47185,0.37306,0.52914,1.00000,0.38198,0.13021,0.22272,0.24552,0.49928,0.54635
delayed_feedback,active_entropy_query_policy,0,192,0.45312,0.76191,0.05729,0.27458,0.34852,0.60691,0.27083,0.09550,0.10938,0.17747,0.19613,0.61114,0.66549
delayed_feedback,active_entropy_query_policy,1,192,0.46354,0.70820,0.03125,0.27100,0.35931,0.61999,0.24479,0.08228,0.04688,0.17861,0.21252,0.62140,0.69794
delayed_feedback,active_entropy_query_policy,2,192,0.53646,0.85715,0.04167,0.26383,0.34665,0.61899,0.20312,0.07207,0.07292,0.16759,0.19679,0.61610,0.79098
delayed_feedback,active_entropy_query_policy,3,192,0.43229,0.67272,0.04688,0.26996,0.36023,0.60695,0.24479,0.08711,0.06250,0.18334,0.20600,0.61947,0.64437
delayed_feedback,active_entropy_query_policy,4,192,0.45833,0.71456,0.03646,0.28317,0.33931,0.61424,0.21354,0.08493,0.05208,0.16596,0.20456,0.61084,0.68857
delayed_feedback,active_entropy_query_policy,5,192,0.48438,0.72359,0.05729,0.26814,0.36907,0.63473,0.23958,0.08714,0.06771,0.18399,0.21435,0.63553,0.70518
delayed_feedback,active_entropy_query_policy,6,192,0.40104,0.64868,0.05729,0.27923,0.33829,0.60572,0.23438,0.08634,0.08333,0.17120,0.19841,0.60956,0.59596
delayed_feedback,active_entropy_query_policy,7,192,0.44792,0.66870,0.02604,0.25597,0.38483,0.61718,0.21354,0.07854,0.07292,0.18789,0.22189,0.63615,0.66958
delayed_feedback,active_entropy_query_policy,8,192,0.41667,0.66210,0.04167,0.28209,0.33654,0.58854,0.26042,0.08385,0.08854,0.18798,0.20404,0.61069,0.61914
delayed_feedback,active_entropy_query_policy,9,192,0.47396,0.72873,0.05208,0.28108,0.35265,0.60596,0.25521,0.09434,0.10938,0.17309,0.20321,0.60610,0.68141
delayed_feedback,dagger_full_correction,0,192,0.47396,0.65861,0.06250,0.43037,0.35600,0.59718,1.00000,0.70544,0.11979,0.11815,0.17262,0.37047,0.61722
delayed_feedback,dagger_full_correction,1,192,0.48438,0.70049,0.04167,0.43212,0.40421,0.61928,1.00000,0.70656,0.09896,0.13279,0.18714,0.36264,0.65595
delayed_feedback,dagger_full_correction,2,192,0.53125,0.72854,0.08854,0.41807,0.39509,0.61047,1.00000,0.69757,0.10938,0.11861,0.17044,0.37463,0.68156
delayed_feedback,dagger_full_correction,3,192,0.52604,0.71368,0.05729,0.41283,0.37118,0.60798,1.00000,0.69421,0.10938,0.12992,0.18168,0.39647,0.69026
delayed_feedback,dagger_full_correction,4,192,0.45312,0.64319,0.06250,0.44925,0.35917,0.60649,1.00000,0.71752,0.08333,0.11038,0.16723,0.35819,0.60326
delayed_feedback,dagger_full_correction,5,192,0.53125,0.74797,0.06250,0.44774,0.37814,0.62920,1.00000,0.71655,0.08333,0.11284,0.15470,0.36111,0.70758
delayed_feedback,dagger_full_correction,6,192,0.50521,0.70347,0.06250,0.42245,0.37134,0.61302,1.00000,0.70037,0.09896,0.12749,0.17552,0.38887,0.66738
delayed_feedback,dagger_full_correction,7,192,0.46354,0.66724,0.06771,0.42040,0.38316,0.61372,1.00000,0.69906,0.08854,0.11911,0.17135,0.37342,0.61733
delayed_feedback,dagger_full_correction,8,192,0.43229,0.59374,0.04688,0.42118,0.37114,0.59406,1.00000,0.69956,0.09896,0.13130,0.17790,0.40822,0.57699
delayed_feedback,dagger_full_correction,9,192,0.50000,0.65959,0.08854,0.43693,0.38227,0.60610,1.00000,0.70963,0.06771,0.11760,0.17008,0.36721,0.64533
delayed_feedback,full_demo_imitation,0,192,0.44792,0.61528,0.06250,0.46859,0.38288,0.60301,1.00000,0.72990,0.06771,0.12133,0.16822,0.32423,0.59358
delayed_feedback,full_demo_imitation,1,192,0.41146,0.54568,0.11458,0.47038,0.46186,0.62566,1.00000,0.73105,0.07812,0.12794,0.18528,0.32090,0.51453
delayed_feedback,full_demo_imitation,2,192,0.48958,0.68506,0.09896,0.44894,0.41155,0.61825,1.00000,0.71732,0.09896,0.11843,0.16430,0.33722,0.62608
delayed_feedback,full_demo_imitation,3,192,0.48438,0.68689,0.07812,0.45099,0.39955,0.61718,1.00000,0.71864,0.11979,0.12164,0.17559,0.35278,0.62686
delayed_feedback,full_demo_imitation,4,192,0.43750,0.59807,0.08333,0.49048,0.41466,0.61207,1.00000,0.74391,0.14583,0.11513,0.16449,0.30961,0.54648
delayed_feedback,full_demo_imitation,5,192,0.50521,0.72107,0.10417,0.48925,0.42344,0.62915,1.00000,0.74312,0.08854,0.12239,0.15389,0.31869,0.64917
delayed_feedback,full_demo_imitation,6,192,0.42188,0.58266,0.08854,0.44673,0.42450,0.61846,1.00000,0.71591,0.10938,0.12362,0.17971,0.36265,0.53971
delayed_feedback,full_demo_imitation,7,192,0.46875,0.64724,0.13021,0.46656,0.43380,0.61659,1.00000,0.72860,0.16667,0.11682,0.16579,0.31541,0.55991
delayed_feedback,full_demo_imitation,8,192,0.51042,0.69023,0.10417,0.45664,0.41135,0.59986,1.00000,0.72225,0.14583,0.11875,0.16961,0.36682,0.63109
delayed_feedback,full_demo_imitation,9,192,0.51042,0.69367,0.05729,0.48137,0.43463,0.61628,1.00000,0.73808,0.10938,0.11599,0.16451,0.31694,0.66536
delayed_feedback,inverse_rl_correction_proxy,0,192,0.48958,0.75057,0.05208,0.34759,0.35813,0.71796,1.00000,0.30246,0.09896,0.12957,0.17731,0.47939,0.70361
delayed_feedback,inverse_rl_correction_proxy,1,192,0.41667,0.59305,0.04167,0.34910,0.40055,0.73362,1.00000,0.30342,0.12500,0.13977,0.19178,0.48598,0.59649
delayed_feedback,inverse_rl_correction_proxy,2,192,0.50000,0.74233,0.04688,0.35263,0.35242,0.72430,1.00000,0.30569,0.06250,0.11697,0.16359,0.46600,0.72514
delayed_feedback,inverse_rl_correction_proxy,3,192,0.43750,0.63439,0.03646,0.34828,0.35638,0.72526,1.00000,0.30290,0.10938,0.13036,0.17688,0.49189,0.63273
delayed_feedback,inverse_rl_correction_proxy,4,192,0.44792,0.68344,0.06250,0.35940,0.32156,0.71717,1.00000,0.31001,0.06771,0.12066,0.17220,0.47760,0.64998
delayed_feedback,inverse_rl_correction_proxy,5,192,0.52604,0.72919,0.03125,0.35696,0.36802,0.74366,1.00000,0.30845,0.05729,0.12823,0.18026,0.49023,0.76148
delayed_feedback,inverse_rl_correction_proxy,6,192,0.44792,0.67129,0.03125,0.36193,0.33200,0.71536,1.00000,0.31164,0.05729,0.12193,0.16457,0.47140,0.66585
delayed_feedback,inverse_rl_correction_proxy,7,192,0.46354,0.62473,0.05208,0.33462,0.39040,0.73616,1.00000,0.29415,0.09375,0.13949,0.19991,0.49666,0.65495
delayed_feedback,inverse_rl_correction_proxy,8,192,0.44792,0.63946,0.04688,0.35345,0.34364,0.69268,1.00000,0.30621,0.08333,0.13697,0.17951,0.50372,0.64234
delayed_feedback,inverse_rl_correction_proxy,9,192,0.47396,0.66291,0.06250,0.34629,0.37558,0.72086,1.00000,0.30163,0.07292,0.13690,0.18918,0.49532,0.67179
delayed_feedback,minimum_intervention_boundary_learner_v5,0,192,0.53125,0.90738,0.02604,0.37872,0.19039,0.62082,0.88542,0.29310,0.00000,0.14700,0.08024,0.46447,0.80807
delayed_feedback,minimum_intervention_boundary_learner_v5,1,192,0.58333,0.96954,0.04167,0.38235,0.19483,0.62562,0.88021,0.28761,0.00000,0.14069,0.08852,0.46558,0.86663
delayed_feedback,minimum_intervention_boundary_learner_v5,2,192,0.54167,0.96065,0.04167,0.37561,0.17392,0.62913,0.86979,0.28088,0.00521,0.13375,0.07292,0.45523,0.82179
delayed_feedback,minimum_intervention_boundary_learner_v5,3,192,0.65104,1.08245,0.03125,0.37618,0.19385,0.61863,0.85417,0.27180,0.00000,0.14987,0.08708,0.46814,0.96453
delayed_feedback,minimum_intervention_boundary_learner_v5,4,192,0.57292,1.00321,0.05729,0.39549,0.17881,0.62504,0.85417,0.29148,0.00000,0.12926,0.07942,0.45192,0.85457
delayed_feedback,minimum_intervention_boundary_learner_v5,5,192,0.52604,0.87575,0.02604,0.39020,0.20269,0.64082,0.89062,0.29592,0.00000,0.13813,0.08090,0.46514,0.79841
delayed_feedback,minimum_intervention_boundary_learner_v5,6,192,0.52083,0.91329,0.05208,0.38775,0.18288,0.61664,0.86458,0.28521,0.00000,0.13764,0.07824,0.45815,0.78491
delayed_feedback,minimum_intervention_boundary_learner_v5,7,192,0.56250,0.97016,0.04688,0.37125,0.18682,0.62654,0.88021,0.28314,0.00000,0.14206,0.08611,0.46838,0.84369
delayed_feedback,minimum_intervention_boundary_learner_v5,8,192,0.56771,0.94851,0.08854,0.39033,0.18983,0.59953,0.86458,0.29019,0.00000,0.15489,0.08384,0.46648,0.81854
delayed_feedback,minimum_intervention_boundary_learner_v5,9,192,0.58333,1.00366,0.03646,0.38649,0.18485,0.61152,0.87500,0.28811,0.00521,0.13861,0.08177,0.45859,0.87318
delayed_feedback,minimum_intervention_learner_v4,0,192,0.60938,1.07217,0.05208,0.39430,0.20714,0.61860,1.00000,0.33235,0.07812,0.05845,0.09493,0.44761,0.88414
delayed_feedback,minimum_intervention_learner_v4,1,192,0.57292,0.97316,0.06771,0.39026,0.24010,0.63092,1.00000,0.32976,0.15104,0.06865,0.10673,0.46154,0.79977
delayed_feedback,minimum_intervention_learner_v4,2,192,0.54167,0.93549,0.03125,0.38487,0.22206,0.63119,1.00000,0.32632,0.06250,0.05551,0.09454,0.45167,0.80368
delayed_feedback,minimum_intervention_learner_v4,3,192,0.60938,1.02376,0.04688,0.38712,0.22765,0.62382,1.00000,0.32776,0.12500,0.06424,0.10039,0.46108,0.86463
delayed_feedback,minimum_intervention_learner_v4,4,192,0.61979,1.04120,0.04167,0.40752,0.22119,0.62874,1.00000,0.34082,0.09896,0.05604,0.09547,0.43953,0.88786
delayed_feedback,minimum_intervention_learner_v4,5,192,0.57812,0.97645,0.05729,0.39611,0.24008,0.65053,1.00000,0.33351,0.10417,0.06477,0.10158,0.46730,0.82691
delayed_feedback,minimum_intervention_learner_v4,6,192,0.55729,0.97011,0.07812,0.40397,0.19488,0.61669,1.00000,0.33854,0.06250,0.05896,0.09158,0.43843,0.79945
delayed_feedback,minimum_intervention_learner_v4,7,192,0.51042,0.86871,0.05208,0.37297,0.23318,0.63493,1.00000,0.31870,0.10417,0.06816,0.11010,0.47746,0.73736
delayed_feedback,minimum_intervention_learner_v4,8,192,0.47917,0.84097,0.03125,0.41515,0.19720,0.59853,1.00000,0.34570,0.09896,0.05664,0.09022,0.43831,0.70439
delayed_feedback,minimum_intervention_learner_v4,9,192,0.53125,0.91855,0.02604,0.39932,0.19862,0.61879,1.00000,0.33556,0.10938,0.05424,0.09017,0.44448,0.77673
delayed_feedback,no_human_baseline,0,192,0.13021,0.00000,0.01042,0.00000,1.00000,0.58798,0.00000,0.02000,0.04688,0.08878,0.45749,1.00000,0.23720
delayed_feedback,no_human_baseline,1,192,0.12500,0.00000,0.04688,0.00000,1.00000,0.58955,0.00000,0.02000,0.03125,0.08759,0.47373,1.00000,0.21762
delayed_feedback,no_human_baseline,2,192,0.19792,0.00000,0.03646,0.00000,1.00000,0.59007,0.00000,0.02000,0.04167,0.07886,0.46132,1.00000,0.29310
delayed_feedback,no_human_baseline,3,192,0.14583,0.00000,0.02604,0.00000,1.00000,0.58746,0.00000,0.02000,0.07812,0.07920,0.47030,1.00000,0.23589
delayed_feedback,no_human_baseline,4,192,0.20312,0.00000,0.05729,0.00000,1.00000,0.59059,0.00000,0.02000,0.03646,0.08249,0.47835,1.00000,0.28900
delayed_feedback,no_human_baseline,5,192,0.17708,0.00000,0.04688,0.00000,1.00000,0.59215,0.00000,0.02000,0.05208,0.08561,0.46971,1.00000,0.26420
delayed_feedback,no_human_baseline,6,192,0.09896,0.00000,0.03125,0.00000,1.00000,0.58486,0.00000,0.02000,0.07292,0.08447,0.46726,1.00000,0.18742
delayed_feedback,no_human_baseline,7,192,0.16146,0.00000,0.03125,0.00000,1.00000,0.59007,0.00000,0.02000,0.02604,0.08049,0.46461,1.00000,0.26373
delayed_feedback,no_human_baseline,8,192,0.18229,0.00000,0.05729,0.00000,1.00000,0.58590,0.00000,0.02000,0.03646,0.08612,0.47060,1.00000,0.26756
delayed_feedback,no_human_baseline,9,192,0.16146,0.00000,0.03125,0.00000,1.00000,0.59007,0.00000,0.02000,0.05729,0.08111,0.47112,1.00000,0.25498
delayed_feedback,oracle_minimal_correction,0,192,0.58854,0.99914,0.02604,0.37045,0.14849,0.60746,1.00000,0.31709,0.00000,0.35200,0.03225,0.47666,0.88334
delayed_feedback,oracle_minimal_correction,1,192,0.57292,1.00930,0.05208,0.37983,0.12819,0.60811,1.00000,0.32309,0.00000,0.33643,0.03229,0.46918,0.85585
delayed_feedback,oracle_minimal_correction,2,192,0.68750,1.22245,0.06771,0.36418,0.14860,0.61497,1.00000,0.31308,0.00000,0.34242,0.03187,0.47195,1.01069
delayed_feedback,oracle_minimal_correction,3,192,0.66146,1.09959,0.04167,0.37308,0.14410,0.60381,1.00000,0.31877,0.00000,0.34680,0.03210,0.47301,0.96950
